timesteps,episode,success
42383,6900,1
42386,6901,1
42389,6902,1
42391,6903,1
42394,6904,1
42397,6905,1
42400,6906,1
42403,6907,1
42406,6908,1
42409,6909,1
42413,6910,1
42415,6911,1
42419,6912,1
42421,6913,1
42424,6914,1
42427,6915,1
42430,6916,1
42432,6917,1
42435,6918,1
42438,6919,1
42441,6920,1
42445,6921,1
42446,6922,1
42450,6923,1
42452,6924,1
42455,6925,1
42458,6926,1
42461,6927,1
42463,6928,1
42466,6929,1
42469,6930,1
42470,6931,1
42474,6932,1
42477,6933,1
42480,6934,1
42481,6935,1
42483,6936,1
42485,6937,1
42488,6938,1
42490,6939,1
42493,6940,1
42495,6941,1
42496,6942,1
42499,6943,1
42502,6944,1
42503,6945,1
42506,6946,1
42509,6947,1
42513,6948,1
42516,6949,1
42520,6950,1
42523,6951,1
42524,6952,1
42527,6953,1
42531,6954,1
42534,6955,1
42538,6956,1
42542,6957,1
42544,6958,1
42546,6959,1
42550,6960,1
42553,6961,1
42556,6962,1
42558,6963,1
42562,6964,1
42566,6965,1
42569,6966,1
42573,6967,1
42576,6968,1
42579,6969,1
42580,6970,1
42584,6971,1
42587,6972,1
42590,6973,1
42591,6974,1
42593,6975,1
42594,6976,1
42597,6977,1
42600,6978,1
42603,6979,1
42606,6980,1
42609,6981,1
42611,6982,1
42614,6983,1
42617,6984,1
42621,6985,1
42623,6986,1
42626,6987,1
42629,6988,1
42631,6989,1
42635,6990,1
42637,6991,1
42640,6992,1
42642,6993,1
42645,6994,1
42648,6995,1
42652,6996,1
42655,6997,1
42659,6998,1
42663,6999,1
42667,7000,1
42669,7001,1
42672,7002,1
42675,7003,1
42678,7004,1
42681,7005,1
42685,7006,1
42687,7007,1
42689,7008,1
42693,7009,1
42695,7010,1
42696,7011,1
42700,7012,1
42703,7013,1
42706,7014,1
42710,7015,1
42712,7016,1
42715,7017,1
42718,7018,1
42721,7019,1
42723,7020,1
42726,7021,1
42729,7022,1
42733,7023,1
42735,7024,1
42739,7025,1
42743,7026,1
42746,7027,1
42750,7028,1
42753,7029,1
42757,7030,1
42759,7031,1
42761,7032,1
42765,7033,1
42768,7034,1
42770,7035,1
42773,7036,1
42774,7037,1
42777,7038,1
42778,7039,1
42782,7040,1
42785,7041,1
42788,7042,1
42790,7043,1
42792,7044,1
42795,7045,1
42798,7046,1
42801,7047,1
42803,7048,1
42807,7049,1
42811,7050,1
42814,7051,1
42817,7052,1
42820,7053,1
42822,7054,1
42826,7055,1
42828,7056,1
42832,7057,1
42835,7058,1
42838,7059,1
42841,7060,1
42844,7061,1
42848,7062,1
42849,7063,1
42852,7064,1
42855,7065,1
42858,7066,1
42862,7067,1
42865,7068,1
42869,7069,1
42871,7070,1
42874,7071,1
42877,7072,1
42880,7073,1
42884,7074,1
42887,7075,1
42890,7076,1
42893,7077,1
42895,7078,1
42900,7079,1
42902,7080,1
42905,7081,1
42908,7082,1
42911,7083,1
42913,7084,1
42916,7085,1
42919,7086,1
42922,7087,1
42925,7088,1
42928,7089,1
42931,7090,1
42933,7091,1
42935,7092,1
42938,7093,1
42941,7094,1
42945,7095,1
42949,7096,1
42952,7097,1
42955,7098,1
42958,7099,1
42960,7100,1
42962,7101,1
42966,7102,1
42970,7103,1
42972,7104,1
42975,7105,1
42979,7106,1
42982,7107,1
42986,7108,1
42990,7109,1
42993,7110,1
42995,7111,1
42998,7112,1
43003,7113,1
43006,7114,1
43010,7115,1
43013,7116,1
43015,7117,1
43017,7118,1
43021,7119,1
43025,7120,1
43029,7121,1
43033,7122,1
43036,7123,1
43039,7124,1
43042,7125,1
43046,7126,1
43049,7127,1
43052,7128,1
43055,7129,1
43059,7130,1
43062,7131,1
43064,7132,1
43067,7133,1
43070,7134,1
43073,7135,1
43075,7136,1
43078,7137,1
43080,7138,1
43082,7139,1
43084,7140,1
43087,7141,1
43089,7142,1
43091,7143,1
43093,7144,1
43096,7145,1
43099,7146,1
43103,7147,1
43105,7148,1
43107,7149,1
43110,7150,1
43113,7151,1
43116,7152,1
43118,7153,1
43121,7154,1
43124,7155,1
43125,7156,1
43128,7157,1
43130,7158,1
43132,7159,1
43136,7160,1
43139,7161,1
43142,7162,1
43145,7163,1
43148,7164,1
43152,7165,1
43154,7166,1
43157,7167,1
43159,7168,1
43162,7169,1
43164,7170,1
43167,7171,1
43171,7172,1
43174,7173,1
43176,7174,1
43179,7175,1
43183,7176,1
43186,7177,1
43189,7178,1
43192,7179,1
43195,7180,1
43197,7181,1
43201,7182,1
43205,7183,1
43208,7184,1
43211,7185,1
43214,7186,1
43217,7187,1
43221,7188,1
43225,7189,1
43228,7190,1
43232,7191,1
43236,7192,1
43239,7193,1
43242,7194,1
43244,7195,1
43246,7196,1
43249,7197,1
43251,7198,1
43254,7199,1
43255,7200,1
43257,7201,1
43261,7202,1
43265,7203,1
43266,7204,1
43268,7205,1
43271,7206,1
43274,7207,1
43277,7208,1
43280,7209,1
43282,7210,1
43285,7211,1
43288,7212,1
43289,7213,1
43293,7214,1
43295,7215,1
43298,7216,1
43300,7217,1
43302,7218,1
43305,7219,1
43308,7220,1
43310,7221,1
43312,7222,1
43316,7223,1
43318,7224,1
43321,7225,1
43325,7226,1
43327,7227,1
43332,7228,1
43335,7229,1
43337,7230,1
43340,7231,1
43343,7232,1
43347,7233,1
43351,7234,1
43353,7235,1
43357,7236,1
43359,7237,1
43362,7238,1
43365,7239,1
43368,7240,1
43370,7241,1
43373,7242,1
43375,7243,1
43378,7244,1
43380,7245,1
43383,7246,1
43385,7247,1
43388,7248,1
43390,7249,1
43392,7250,1
43394,7251,1
43397,7252,1
43400,7253,1
43403,7254,1
43406,7255,1
43408,7256,1
43410,7257,1
43415,7258,1
43418,7259,1
43421,7260,1
43423,7261,1
43427,7262,1
43432,7263,1
43435,7264,1
43438,7265,1
43441,7266,1
43443,7267,1
43445,7268,1
43448,7269,1
43451,7270,1
43454,7271,1
43458,7272,1
43459,7273,1
43462,7274,1
43466,7275,1
43470,7276,1
43474,7277,1
43476,7278,1
43479,7279,1
43481,7280,1
43483,7281,1
43486,7282,1
43489,7283,1
43492,7284,1
43494,7285,1
43498,7286,1
43500,7287,1
43503,7288,1
43504,7289,1
43507,7290,1
43510,7291,1
43512,7292,1
43513,7293,1
43516,7294,1
43518,7295,1
43521,7296,1
43524,7297,1
43527,7298,1
43530,7299,1
43532,7300,1
43536,7301,1
43540,7302,1
43544,7303,1
43547,7304,1
43548,7305,1
43552,7306,1
43556,7307,1
43558,7308,1
43560,7309,1
43563,7310,1
43565,7311,1
43568,7312,1
43572,7313,1
43574,7314,1
43576,7315,1
43579,7316,1
43582,7317,1
43585,7318,1
43588,7319,1
43590,7320,1
43593,7321,1
43596,7322,1
43597,7323,1
43598,7324,1
43601,7325,1
43605,7326,1
43608,7327,1
43611,7328,1
43613,7329,1
43617,7330,1
43619,7331,1
43622,7332,1
43624,7333,1
43627,7334,1
43630,7335,1
43633,7336,1
43636,7337,1
43639,7338,1
43641,7339,1
43644,7340,1
43647,7341,1
43650,7342,1
43653,7343,1
43655,7344,1
43659,7345,1
43663,7346,1
43667,7347,1
43670,7348,1
43673,7349,1
43676,7350,1
43679,7351,1
43682,7352,1
43684,7353,1
43686,7354,1
43689,7355,1
43693,7356,1
43696,7357,1
43699,7358,1
43700,7359,1
43702,7360,1
43706,7361,1
43709,7362,1
43711,7363,1
43713,7364,1
43714,7365,1
43718,7366,1
43721,7367,1
43724,7368,1
43727,7369,1
43730,7370,1
43732,7371,1
43736,7372,1
43738,7373,1
43740,7374,1
43742,7375,1
43745,7376,1
43749,7377,1
43752,7378,1
43755,7379,1
43759,7380,1
43760,7381,1
43763,7382,1
43766,7383,1
43770,7384,1
43773,7385,1
43776,7386,1
43777,7387,1
43781,7388,1
43783,7389,1
43785,7390,1
43789,7391,1
43792,7392,1
43796,7393,1
43799,7394,1
43801,7395,1
43804,7396,1
43808,7397,1
43810,7398,1
43812,7399,1
43813,7400,1
43816,7401,1
43819,7402,1
43822,7403,1
43826,7404,1
43829,7405,1
43832,7406,1
43835,7407,1
43838,7408,1
43841,7409,1
43845,7410,1
43848,7411,1
43851,7412,1
43853,7413,1
43855,7414,1
43858,7415,1
43861,7416,1
43864,7417,1
43867,7418,1
43869,7419,1
43872,7420,1
43875,7421,1
43878,7422,1
43880,7423,1
43884,7424,1
43888,7425,1
43891,7426,1
43892,7427,1
43893,7428,1
43894,7429,1
43896,7430,1
43900,7431,1
43904,7432,1
43907,7433,1
43910,7434,1
43913,7435,1
43916,7436,1
43920,7437,1
43923,7438,1
43926,7439,1
43929,7440,1
43932,7441,1
43933,7442,1
43936,7443,1
43938,7444,1
43940,7445,1
43941,7446,1
43943,7447,1
43946,7448,1
43947,7449,1
43951,7450,1
43954,7451,1
43955,7452,1
43957,7453,1
43961,7454,1
43964,7455,1
43966,7456,1
43969,7457,1
43972,7458,1
43974,7459,1
43977,7460,1
43981,7461,1
43984,7462,1
43988,7463,1
43992,7464,1
43996,7465,1
43999,7466,1
44001,7467,1
44002,7468,1
44005,7469,1
44007,7470,1
44009,7471,1
44012,7472,1
44014,7473,1
44015,7474,1
44017,7475,1
44019,7476,1
44023,7477,1
44025,7478,1
44028,7479,1
44031,7480,1
44034,7481,1
44035,7482,1
44039,7483,1
44043,7484,1
44046,7485,1
44049,7486,1
44051,7487,1
44054,7488,1
44056,7489,1
44059,7490,1
44060,7491,1
44062,7492,1
44064,7493,1
44067,7494,1
44071,7495,1
44073,7496,1
44076,7497,1
44079,7498,1
44082,7499,1
44086,7500,1
44090,7501,1
44092,7502,1
44094,7503,1
44095,7504,1
44098,7505,1
44099,7506,1
44103,7507,1
44106,7508,1
44110,7509,1
44113,7510,1
44114,7511,1
44117,7512,1
44119,7513,1
44123,7514,1
44126,7515,1
44130,7516,1
44131,7517,1
44134,7518,1
44137,7519,1
44140,7520,1
44143,7521,1
44147,7522,1
44151,7523,1
44154,7524,1
44157,7525,1
44159,7526,1
44162,7527,1
44164,7528,1
44165,7529,1
44168,7530,1
44170,7531,1
44172,7532,1
44174,7533,1
44175,7534,1
44176,7535,1
44177,7536,1
44181,7537,1
44183,7538,1
44186,7539,1
44190,7540,1
44193,7541,1
44196,7542,1
44199,7543,1
44201,7544,1
44205,7545,1
44208,7546,1
44211,7547,1
44213,7548,1
44216,7549,1
44217,7550,1
44219,7551,1
44224,7552,1
44227,7553,1
44231,7554,1
44234,7555,1
44238,7556,1
44242,7557,1
44245,7558,1
44247,7559,1
44249,7560,1
44252,7561,1
44253,7562,1
44255,7563,1
44258,7564,1
44260,7565,1
44263,7566,1
44266,7567,1
44268,7568,1
44271,7569,1
44275,7570,1
44279,7571,1
44281,7572,1
44284,7573,1
44288,7574,1
44291,7575,1
44294,7576,1
44296,7577,1
44299,7578,1
44302,7579,1
44305,7580,1
44308,7581,1
44311,7582,1
44313,7583,1
44315,7584,1
44316,7585,1
44320,7586,1
44323,7587,1
44327,7588,1
44330,7589,1
44333,7590,1
44335,7591,1
44338,7592,1
44340,7593,1
44342,7594,1
44344,7595,1
44347,7596,1
44351,7597,1
44355,7598,1
44358,7599,1
44360,7600,1
44361,7601,1
44365,7602,1
44368,7603,1
44371,7604,1
44374,7605,1
44376,7606,1
44379,7607,1
44382,7608,1
44385,7609,1
44387,7610,1
44390,7611,1
44392,7612,1
44396,7613,1
44398,7614,1
44401,7615,1
44403,7616,1
44406,7617,1
44409,7618,1
44412,7619,1
44416,7620,1
44418,7621,1
44420,7622,1
44423,7623,1
44425,7624,1
44429,7625,1
44432,7626,1
44434,7627,1
44436,7628,1
44439,7629,1
44440,7630,1
44442,7631,1
44445,7632,1
44448,7633,1
44451,7634,1
44453,7635,1
44456,7636,1
44459,7637,1
44460,7638,1
44463,7639,1
44466,7640,1
44469,7641,1
44471,7642,1
44473,7643,1
44477,7644,1
44479,7645,1
44483,7646,1
44487,7647,1
44491,7648,1
44495,7649,1
44498,7650,1
44501,7651,1
44504,7652,1
44507,7653,1
44510,7654,1
44513,7655,1
44514,7656,1
44517,7657,1
44519,7658,1
44522,7659,1
44526,7660,1
44529,7661,1
44532,7662,1
44535,7663,1
44536,7664,1
44539,7665,1
44542,7666,1
44545,7667,1
44548,7668,1
44550,7669,1
44553,7670,1
44556,7671,1
44560,7672,1
44564,7673,1
44567,7674,1
44570,7675,1
44573,7676,1
44576,7677,1
44580,7678,1
44582,7679,1
44586,7680,1
44589,7681,1
44592,7682,1
44594,7683,1
44598,7684,1
44601,7685,1
44603,7686,1
44604,7687,1
44608,7688,1
44611,7689,1
44614,7690,1
44616,7691,1
44619,7692,1
44622,7693,1
44626,7694,1
44629,7695,1
44631,7696,1
44632,7697,1
44635,7698,1
44637,7699,1
44639,7700,1
44642,7701,1
44644,7702,1
44645,7703,1
44649,7704,1
44652,7705,1
44654,7706,1
44657,7707,1
44661,7708,1
44665,7709,1
44668,7710,1
44671,7711,1
44674,7712,1
44675,7713,1
44676,7714,1
44677,7715,1
44680,7716,1
44681,7717,1
44683,7718,1
44684,7719,1
44687,7720,1
44688,7721,1
44689,7722,1
44691,7723,1
44693,7724,1
44696,7725,1
44700,7726,1
44703,7727,1
44706,7728,1
44709,7729,1
44710,7730,1
44713,7731,1
44716,7732,1
44720,7733,1
44722,7734,1
44724,7735,1
44728,7736,1
44731,7737,1
44734,7738,1
44738,7739,1
44741,7740,1
44745,7741,1
44748,7742,1
44751,7743,1
44754,7744,1
44758,7745,1
44760,7746,1
44763,7747,1
44766,7748,1
44768,7749,1
44772,7750,1
44774,7751,1
44776,7752,1
44777,7753,1
44780,7754,1
44782,7755,1
44785,7756,1
44787,7757,1
44789,7758,1
44793,7759,1
44795,7760,1
44798,7761,1
44801,7762,1
44806,7763,1
44807,7764,1
44810,7765,1
44813,7766,1
44815,7767,1
44818,7768,1
44821,7769,1
44823,7770,1
44826,7771,1
44828,7772,1
44830,7773,1
44834,7774,1
44836,7775,1
44839,7776,1
44842,7777,1
44846,7778,1
44849,7779,1
44852,7780,1
44855,7781,1
44858,7782,1
44861,7783,1
44864,7784,1
44867,7785,1
44869,7786,1
44870,7787,1
44874,7788,1
44878,7789,1
44879,7790,1
44881,7791,1
44884,7792,1
44888,7793,1
44891,7794,1
44893,7795,1
44896,7796,1
44899,7797,1
44902,7798,1
44905,7799,1
44908,7800,1
44909,7801,1
44913,7802,1
44916,7803,1
44918,7804,1
44921,7805,1
44923,7806,1
44925,7807,1
44927,7808,1
44931,7809,1
44934,7810,1
44937,7811,1
44938,7812,1
44941,7813,1
44944,7814,1
44945,7815,1
44947,7816,1
44950,7817,1
44953,7818,1
44957,7819,1
44959,7820,1
44962,7821,1
44963,7822,1
44965,7823,1
44968,7824,1
44972,7825,1
44974,7826,1
44977,7827,1
44979,7828,1
44983,7829,1
44985,7830,1
44989,7831,1
44993,7832,1
44995,7833,1
44999,7834,1
45002,7835,1
45003,7836,1
45006,7837,1
45007,7838,1
45011,7839,1
45013,7840,1
45015,7841,1
45018,7842,1
45021,7843,1
45026,7844,1
45029,7845,1
45032,7846,1
45036,7847,1
45039,7848,1
45042,7849,1
45045,7850,1
45048,7851,1
45052,7852,1
45054,7853,1
45057,7854,1
45060,7855,1
45063,7856,1
45067,7857,1
45071,7858,1
45074,7859,1
45077,7860,1
45079,7861,1
45082,7862,1
45085,7863,1
45087,7864,1
45089,7865,1
45092,7866,1
45095,7867,1
45097,7868,1
45100,7869,1
45102,7870,1
45104,7871,1
45108,7872,1
45111,7873,1
45115,7874,1
45118,7875,1
45120,7876,1
45122,7877,1
45124,7878,1
45126,7879,1
45128,7880,1
45131,7881,1
45134,7882,1
45135,7883,1
45137,7884,1
45139,7885,1
45140,7886,1
45144,7887,1
45147,7888,1
45149,7889,1
45152,7890,1
45155,7891,1
45159,7892,1
45162,7893,1
45165,7894,1
45167,7895,1
45170,7896,1
45173,7897,1
45175,7898,1
45177,7899,1
45179,7900,1
45181,7901,1
45183,7902,1
45186,7903,1
45189,7904,1
45191,7905,1
45194,7906,1
45198,7907,1
45201,7908,1
45204,7909,1
45206,7910,1
45209,7911,1
45213,7912,1
45215,7913,1
45217,7914,1
45219,7915,1
45222,7916,1
45224,7917,1
45226,7918,1
45229,7919,1
45232,7920,1
45235,7921,1
45237,7922,1
45240,7923,1
45242,7924,1
45246,7925,1
45250,7926,1
45254,7927,1
45258,7928,1
45260,7929,1
45264,7930,1
45268,7931,1
45271,7932,1
45273,7933,1
45276,7934,1
45278,7935,1
45281,7936,1
45282,7937,1
45285,7938,1
45288,7939,1
45290,7940,1
45292,7941,1
45300,7942,1
45303,7943,1
45306,7944,1
45309,7945,1
45312,7946,1
45315,7947,1
45318,7948,1
45320,7949,1
45324,7950,1
45328,7951,1
45330,7952,1
45332,7953,1
45334,7954,1
45337,7955,1
45341,7956,1
45344,7957,1
45348,7958,1
45352,7959,1
45357,7960,1
45361,7961,1
45363,7962,1
45366,7963,1
45369,7964,1
45373,7965,1
45375,7966,1
45379,7967,1
45382,7968,1
45384,7969,1
45387,7970,1
45389,7971,1
45392,7972,1
45394,7973,1
45395,7974,1
45397,7975,1
45399,7976,1
45401,7977,1
45404,7978,1
45408,7979,1
45411,7980,1
45414,7981,1
45418,7982,1
45421,7983,1
45424,7984,1
45427,7985,1
45430,7986,1
45433,7987,1
45435,7988,1
45439,7989,1
45441,7990,1
45443,7991,1
45446,7992,1
45449,7993,1
45452,7994,1
45456,7995,1
45458,7996,1
45460,7997,1
45464,7998,1
45468,7999,1
45472,8000,1
45475,8001,1
45478,8002,1
45481,8003,1
45484,8004,1
45487,8005,1
45490,8006,1
45492,8007,1
45495,8008,1
45499,8009,1
45502,8010,1
45503,8011,1
45505,8012,1
45508,8013,1
45511,8014,1
45514,8015,1
45516,8016,1
45519,8017,1
45521,8018,1
45522,8019,1
45525,8020,1
45527,8021,1
45531,8022,1
45534,8023,1
45536,8024,1
45540,8025,1
45543,8026,1
45546,8027,1
45550,8028,1
45552,8029,1
45554,8030,1
45555,8031,1
45558,8032,1
45561,8033,1
45562,8034,1
45566,8035,1
45567,8036,1
45571,8037,1
45573,8038,1
45576,8039,1
45580,8040,1
45581,8041,1
45584,8042,1
45588,8043,1
45590,8044,1
45593,8045,1
45597,8046,1
45599,8047,1
45601,8048,1
45604,8049,1
45606,8050,1
45608,8051,1
45609,8052,1
45612,8053,1
45615,8054,1
45618,8055,1
45621,8056,1
45623,8057,1
45627,8058,1
45629,8059,1
45632,8060,1
45636,8061,1
45639,8062,1
45643,8063,1
45645,8064,1
45647,8065,1
45651,8066,1
45654,8067,1
45656,8068,1
45659,8069,1
45662,8070,1
45665,8071,1
45668,8072,1
45671,8073,1
45674,8074,1
45677,8075,1
45680,8076,1
45682,8077,1
45684,8078,1
45687,8079,1
45688,8080,1
45691,8081,1
45694,8082,1
45698,8083,1
45701,8084,1
45704,8085,1
45707,8086,1
45710,8087,1
45714,8088,1
45717,8089,1
45720,8090,1
45724,8091,1
45726,8092,1
45729,8093,1
45731,8094,1
45735,8095,1
45738,8096,1
45740,8097,1
45742,8098,1
45743,8099,1
45746,8100,1
45748,8101,1
45750,8102,1
45753,8103,1
45754,8104,1
45757,8105,1
45761,8106,1
45763,8107,1
45764,8108,1
45768,8109,1
45772,8110,1
45776,8111,1
45778,8112,1
45780,8113,1
45784,8114,1
45786,8115,1
45789,8116,1
45792,8117,1
45796,8118,1
45798,8119,1
45801,8120,1
45805,8121,1
45808,8122,1
45811,8123,1
45814,8124,1
45817,8125,1
45820,8126,1
45822,8127,1
45826,8128,1
45829,8129,1
45831,8130,1
45833,8131,1
45835,8132,1
45837,8133,1
45842,8134,1
45846,8135,1
45847,8136,1
45848,8137,1
45850,8138,1
45854,8139,1
45857,8140,1
45860,8141,1
45863,8142,1
45866,8143,1
45867,8144,1
45869,8145,1
45870,8146,1
45873,8147,1
45876,8148,1
45878,8149,1
45881,8150,1
45883,8151,1
45887,8152,1
45890,8153,1
45893,8154,1
45895,8155,1
45898,8156,1
45900,8157,1
45903,8158,1
45905,8159,1
45908,8160,1
45910,8161,1
45912,8162,1
45915,8163,1
45916,8164,1
45920,8165,1
45922,8166,1
45924,8167,1
45925,8168,1
45927,8169,1
45930,8170,1
45934,8171,1
45938,8172,1
45941,8173,1
45945,8174,1
45948,8175,1
45952,8176,1
45954,8177,1
45957,8178,1
45960,8179,1
45962,8180,1
45966,8181,1
45971,8182,1
45974,8183,1
45977,8184,1
45979,8185,1
45981,8186,1
45984,8187,1
45988,8188,1
45991,8189,1
45992,8190,1
45995,8191,1
45998,8192,1
46001,8193,1
46004,8194,1
46008,8195,1
46011,8196,1
46012,8197,1
46015,8198,1
46019,8199,1
46022,8200,1
46025,8201,1
46029,8202,1
46032,8203,1
46033,8204,1
46036,8205,1
46039,8206,1
46043,8207,1
46045,8208,1
46048,8209,1
46052,8210,1
46055,8211,1
46056,8212,1
46058,8213,1
46062,8214,1
46064,8215,1
46066,8216,1
46069,8217,1
46073,8218,1
46076,8219,1
46079,8220,1
46081,8221,1
46083,8222,1
46086,8223,1
46088,8224,1
46091,8225,1
46094,8226,1
46098,8227,1
46102,8228,1
46104,8229,1
46107,8230,1
46110,8231,1
46114,8232,1
46117,8233,1
46120,8234,1
46122,8235,1
46125,8236,1
46128,8237,1
46132,8238,1
46135,8239,1
46137,8240,1
46141,8241,1
46144,8242,1
46146,8243,1
46149,8244,1
46152,8245,1
46154,8246,1
46157,8247,1
46161,8248,1
46165,8249,1
46167,8250,1
46168,8251,1
46171,8252,1
46173,8253,1
46177,8254,1
46181,8255,1
46184,8256,1
46188,8257,1
46192,8258,1
46195,8259,1
46199,8260,1
46202,8261,1
46204,8262,1
46207,8263,1
46209,8264,1
46213,8265,1
46215,8266,1
46216,8267,1
46220,8268,1
46221,8269,1
46224,8270,1
46227,8271,1
46229,8272,1
46232,8273,1
46235,8274,1
46239,8275,1
46242,8276,1
46244,8277,1
46246,8278,1
46248,8279,1
46251,8280,1
46255,8281,1
46258,8282,1
46261,8283,1
46265,8284,1
46266,8285,1
46268,8286,1
46271,8287,1
46274,8288,1
46277,8289,1
46280,8290,1
46282,8291,1
46286,8292,1
46288,8293,1
46291,8294,1
46294,8295,1
46297,8296,1
46299,8297,1
46302,8298,1
46305,8299,1
46307,8300,1
46310,8301,1
46312,8302,1
46314,8303,1
46317,8304,1
46320,8305,1
46324,8306,1
46326,8307,1
46329,8308,1
46332,8309,1
46336,8310,1
46340,8311,1
46342,8312,1
46346,8313,1
46348,8314,1
46350,8315,1
46352,8316,1
46354,8317,1
46356,8318,1
46359,8319,1
46363,8320,1
46365,8321,1
46368,8322,1
46372,8323,1
46376,8324,1
46379,8325,1
46382,8326,1
46385,8327,1
46388,8328,1
46391,8329,1
46393,8330,1
46396,8331,1
46399,8332,1
46402,8333,1
46404,8334,1
46406,8335,1
46408,8336,1
46411,8337,1
46414,8338,1
46417,8339,1
46419,8340,1
46422,8341,1
46425,8342,1
46427,8343,1
46431,8344,1
46433,8345,1
46436,8346,1
46438,8347,1
46441,8348,1
46445,8349,1
46448,8350,1
46451,8351,1
46452,8352,1
46455,8353,1
46457,8354,1
46461,8355,1
46464,8356,1
46467,8357,1
46470,8358,1
46472,8359,1
46474,8360,1
46476,8361,1
46478,8362,1
46479,8363,1
46483,8364,1
46486,8365,1
46489,8366,1
